ConsumerReportCount,_c1,_c16,_c17
1355,2,BOS,PBI
1769,2,PDX,DFW
639,2,RSW,DFW
2718,2,TPA,DFW
3115,2,SAT,IAH
2148,2,DFW,ICT
1506,2,JFK,ATL
2283,2,ORF,ATL
782,2,MEM,BNA
689,2,CLT,CAE
339,2,MSY,CLE
216,2,BWI,LIT
1589,2,IAD,JFK
332,2,EWR,CAE
823,2,ATL,ILM
469,2,SLC,LGB
20,2,CLT,STX
56,2,CVG,ILM
195,2,ACT,IAH
57,2,TYS,MSP
28,2,FLL,GSO
48,2,MSY,AUS
54,2,COS,MCI
25,2,ORD,MOB
29,2,SNA,AUS
485,2,PBI,PIT
3500,2,PHX,SJC
1484,2,STL,SLC
2611,2,DEN,MCI
4520,2,ATL,MEM
851,2,CVG,MIA
1612,2,DAL,MSY
588,2,ANC,OTZ
706,2,MEM,PHL
60,2,LGA,EGE
902,2,HOU,ELP
253,2,MSO,GTF
297,2,AUS,IAD
327,2,MEM,ICT
4845,2,ORD,CLE
255,2,HOU,CVG
584,2,IAD,MDW
333,2,CVG,COS
1,2,IAD,TLH
477,2,CID,CVG
56,2,MSP,MHT
1,2,TXK,TYR
1,2,MLU,CLL
84,2,TPA,CAE
380,2,ORD,SPI
28,2,TUL,MCO
26,2,OMA,TUS
2499,2,PHL,RDU
683,2,LAX,SAT
2755,2,PHL,TPA
9205,2,ORD,LGA
4,2,CLE,MTJ
2308,2,LAX,PHL
2322,2,PBI,EWR
413,2,ROA,CLT
2279,2,AMA,DAL
226,2,SMF,MCI
430,2,BFL,SFO
48,2,EWR,DSM
103,2,HPN,EWR
111,2,PHL,MKE
214,2,DEN,MLI
53,2,IND,SFO
284,2,MCO,SEA
133,2,SAT,MDW
197,2,SFO,ABQ
44,2,MSN,DCA
11,2,EAU,MSP
71,2,AUS,BOS
29,2,FLL,SYR
136,2,CLE,PIT
21,2,SAN,ONT
50,2,MCI,CMH
41,2,YKM,SLC
303,2,BGM,PIT
2002,2,OAK,SLC
2120,2,MSP,LGA
457,2,CVG,LIT
3833,2,BOS,JFK
2323,2,SRQ,ATL
2701,2,DTW,BNA
3320,2,MCO,BOS
1,2,PVD,BOS
221,2,LGA,PVD
59,2,MEM,MSN
1,2,BIL,COD
807,2,CVG,CLT
439,2,DEN,ELP
72,2,IAH,OGG
80,2,ACY,ATL
53,2,ORD,JAN
8,2,ADK,ANC
29,2,MCO,PSE
8,2,CLT,TLH
48,2,MSY,SAT
1257,2,LAS,SAT
1515,2,DCA,STL
2966,2,MSP,STL
367,2,DAY,MSP
3003,2,CLT,PHL
986,2,IND,PHL
1635,2,OAK,DFW
390,2,SAT,EWR
1200,2,MIA,IAD
728,2,ONT,IAH
841,2,SJC,IAH
311,2,WRG,KTN
2015,2,EWR,LAS
3022,2,IAH,LAX
684,2,STL,BDL
2902,2,SMF,BUR
1744,2,DTW,CMH
1205,2,BDL,CVG
1009,2,BDL,DCA
73,2,SLC,DSM
758,2,CVG,IAD
436,2,HSV,CVG
272,2,CVG,SCE
184,2,SLC,RDM
3,2,MFR,SMF
56,2,BGR,ATL
54,2,ATL,BGM
138,2,TUP,ATL
28,2,BRW,SCC
41,2,CLE,SEA
30,2,ONT,RNO
28,2,SBP,SLC
14,2,LAS,BMI
24,2,ORD,GPT
1752,2,CVG,SLC
873,2,IAH,MAF
403,2,MBS,MSP
1498,2,MCI,OKC
5011,2,IAH,ORD
2183,2,MSP,LAS
1817,2,PHL,BDL
1194,2,IAH,BHM
2468,2,BWI,BNA
681,2,MIA,CLE
905,2,ORF,CVG
618,2,CLE,MCI
142,2,MHT,MCI
396,2,ORF,JAX
2969,2,LAX,FAT
1216,2,CLL,DFW
566,2,SEA,MDW
1085,2,SLC,TWF
631,2,EWR,SYR
1,2,TOL,SBN
552,2,ORD,SBN
227,2,CVG,SWF
408,2,ROC,CVG
213,2,ACY,CVG
323,2,VPS,IAH
210,2,EWR,XNA
518,2,ATW,ORD
29,2,GTR,DFW
8,2,TLH,CLT
1,2,CLE,FWA
3435,2,PHX,SNA
591,2,SLC,TUL
60,2,EGE,LGA
2164,2,MCI,MSP
1778,2,MDW,OMA
2428,2,SLC,PDX
1174,2,JAX,PHL
480,2,FAT,DFW
1185,2,OMA,DFW
413,2,RNO,IAH
1637,2,STL,IAH
311,2,AMA,LAS
3193,2,ATL,LAX
2678,2,MCI,DEN
2164,2,MRY,LAX
481,2,DFW,SAV
56,2,OAK,EWR
943,2,RDD,SFO
526,2,CHA,CVG
164,2,CVG,CMI
142,2,CVG,ICT
84,2,CVG,PNS
157,2,HNL,SMF
54,2,ERI,ATL
33,2,FLL,EYW
15,2,PHF,PHL
6,2,DEN,OGG
613,2,SLC,PHL
969,2,DFW,PSP
1177,2,DEN,SAT
1867,2,STL,TUL
978,2,VPS,MEM
1793,2,ATL,MLB
1956,2,SLC,MSP
1110,2,TPA,MSP
13,2,PIT,MYR
1105,2,ATL,OKC
1095,2,PHX,OKC
1934,2,MKE,DTW
503,2,STL,JAX
310,2,EGE,ATL
311,2,HRL,AUS
859,2,CLT,BHM
141,2,SAN,MSY
498,2,MCO,HOU
56,2,EWR,OAK
545,2,VPS,DFW
487,2,IAH,LRD
486,2,LRD,IAH
45,2,LAX,MTJ
198,2,SLC,HDN
284,2,SEA,MCO
745,2,DAL,MCI
4,2,BNA,ORF
50,2,MKE,SLC
33,2,ASE,SFO
55,2,ATL,FSD
86,2,DSM,LGA
86,2,DTW,DLH
171,2,PFN,MEM
16,2,MEM,SAV
96,2,SYR,BOS
28,2,SAV,MIA
28,2,MCO,LEX
58,2,DEN,FCA
2,2,DEN,GRB
2697,2,EWR,SFO
2666,2,MIA,SJU
139,2,ELP,TUS
622,2,GEG,MSP
1402,2,PBI,DFW
2868,2,DFW,ELP
2317,2,PHX,EWR
5024,2,ORD,IAH
1877,2,TPA,JFK
1535,2,DTW,LAN
1505,2,ATL,BTR
3908,2,IAH,DEN
905,2,BWI,PBI
347,2,MSY,FLL
56,2,FCA,BIL
607,2,MDW,RSW
739,2,ATL,DHN
993,2,LGB,OAK
413,2,CVG,GRB
209,2,FSD,CVG
229,2,MCO,GSO
28,2,SNA,MDW
53,2,FAR,SLC
20,2,LAX,JAX
141,2,DTW,RNO
458,2,HOU,LGA
276,2,BWI,MEM
820,2,BIL,MSP
3699,2,ONT,OAK
765,2,BWI,HOU
1136,2,EWR,IND
1410,2,SLC,ABQ
87,2,IAD,MKE
221,2,PVD,LGA
228,2,MTJ,DFW
655,2,AEX,IAH
395,2,GRK,IAH
84,2,CAE,TPA
38,2,LAS,BFL
50,2,ORD,BZN
2,2,PSC,TWF
16,2,SLC,LGA
177,2,IND,BOS
1,2,BUF,PBI
16,2,LAS,GRR
26,2,ONT,TUL
53,2,SAN,COS
29,2,MCI,MSN
10117,2,LAS,PHX
824,2,SEA,PSP
501,2,CLT,SDF
311,2,ELP,LBB
565,2,HOU,MAF
311,2,LAS,MAF
959,2,CVG,MEM
2923,2,DSM,ORD
769,2,DFW,ORF
113,2,GSP,PHL
622,2,SIT,JNU
788,2,LAX,KOA
279,2,TPA,AUS
500,2,PIT,AVP
509,2,SAN,BNA
989,2,LAS,BOS
716,2,PIT,BUF
1211,2,IAH,BTR
544,2,CIC,SFO
606,2,RSW,MDW
459,2,IAD,LGB
443,2,BOS,BTV
169,2,MDW,CVG
441,2,SLC,BUR
3038,2,HNL,KOA
101,2,DAB,IAD
37,2,EUG,LAS
190,2,IAD,MYR
1,2,CID,COS
85,2,MIA,GSO
760,2,STL,RSW
2887,2,SLC,SFO
1747,2,STL,LIT
1904,2,LAX,MSP
3107,2,PHX,PDX
2387,2,IND,DTW
3900,2,DEN,IAH
337,2,BHM,JAN
3324,2,SJC,LAS
586,2,ADQ,ANC
304,2,SCC,ANC
4781,2,SEA,ANC
2951,2,CVG,ATL
256,2,SAT,AUS
1035,2,EWR,BNA
1705,2,MIA,BOS
465,2,RSW,BWI
392,2,JAX,ORF
423,2,BOI,PHX
56,2,SAV,JFK
281,2,BNA,JFK
267,2,SLC,EUG
2,2,EUG,RDM
112,2,JFK,SMF
56,2,ROC,DFW
132,2,LNK,MSP
195,2,ELM,DTW
1,2,SYR,TPA
16,2,MSN,LAS
2,2,MCO,JAX
4,2,LIH,DEN
311,2,MIA,PHX
841,2,IAH,SJC
2784,2,BOI,SLC
202,2,PVD,MCI
32,2,PHL,MDT
3125,2,PHX,OAK
364,2,JAC,ORD
1076,2,ORF,DTW
1662,2,TPA,IAH
311,2,YAK,JNU
2588,2,ATL,LAS
1025,2,LGA,BNA
3112,2,CLE,BWI
1984,2,LIT,DAL
29,2,BDL,PWM
1962,2,BOS,RDU
868,2,TVC,ORD
484,2,FWA,ATL
56,2,JFK,MLB
77,2,MQT,MSN
57,2,ABQ,IAD
54,2,ATL,AZO
163,2,MCO,SWF
151,2,DTW,CAK
171,2,MEM,PFN
56,2,TUS,JFK
29,2,ORF,TPA
1,2,LEX,DAY
512,2,ORF,PIT
572,2,DTW,SAN
426,2,JFK,STT
383,2,SJU,TPA
981,2,MCI,TUL
4267,2,EWR,MCO
1073,2,CMH,MSP
7450,2,ATL,ORD
245,2,OME,OTZ
1103,2,RIC,PHL
849,2,SAN,EWR
327,2,STL,FSD
1209,2,DTW,GRB
268,2,DFW,GUC
483,2,MSP,AUS
689,2,PBI,CVG
234,2,EWR,STT
909,2,PBI,BWI
1,2,ORF,FLL
246,2,JFK,ALB
1498,2,TYR,DFW
359,2,CMH,RDU
871,2,ATL,AVL
757,2,ATL,GRR
1372,2,JFK,BUF
737,2,LIT,ORD
33,2,AKN,ADK
41,2,BOS,SAV
81,2,RSW,CAK
69,2,MCO,RIC
85,2,HNL,OAK
13,2,FLL,PSE
56,2,MCO,EYW
2,2,ALB,SBN
26,2,OKC,SMF
41,2,LAX,ICT
58,2,ROW,DFW
521,2,BNA,PVD
1091,2,DCA,PVD
414,2,IAH,RNO
1287,2,CLE,MCO
169,2,FCA,MSO
781,2,PHL,MSY
904,2,LAS,OMA
1494,2,MSN,DTW
125,2,MCI,HOU
3254,2,ORD,IAD
624,2,TPA,IND
457,2,SFO,KOA
3326,2,LAX,ATL
944,2,BWI,BHM
1689,2,RDU,DCA
8,2,HOU,SLC
116,2,HNL,DTW
185,2,MCI,RDU
661,2,RDU,BDL
1258,2,AZO,ORD
226,2,ORD,ANC
414,2,LFT,ATL
332,2,DFW,MLU
28,2,CAE,BOS
92,2,CVG,VPS
509,2,PHX,PSP
28,2,ATL,TTN
6,2,LGA,HDN
171,2,SGF,MEM
1,2,BTV,FWA
24,2,BDL,SLC
28,2,DFW,BUF
47,2,SMF,GEG
26,2,OKC,ONT
1,2,DEN,BTR
713,2,MKE,PHX
1867,2,SEA,RNO
2338,2,DEN,SAN
820,2,EWR,SAN
584,2,STL,SNA
710,2,CVG,SYR
798,2,BNA,MEM
874,2,SFO,OGG
2219,2,PVD,ORD
1172,2,SLC,FCA
766,2,DEN,FSD
374,2,CLT,HSV
1071,2,SEA,IAD
3581,2,MSY,IAH
311,2,IND,JAX
2283,2,BWI,BDL
1943,2,DFW,BWI
1540,2,GSO,CLT
434,2,SYR,CLT
389,2,IAH,RIC
118,2,ABE,MCO
1066,2,BWI,ORF
91,2,SFO,TUS
335,2,TUS,SEA
836,2,DEN,DRO
284,2,MKE,MCO
961,2,ORD,MLI
8,2,PHL,ABE
113,2,ANC,PHX
280,2,BOS,LGB
63,2,CWA,DTW
57,2,RST,DTW
29,2,SEA,LIH
15,2,LAS,MLI
1026,2,ABQ,SAN
112,2,EGE,SFO
311,2,MIA,STX
2134,2,ATL,TYS
778,2,ALB,MCO
999,2,LGA,MEM
89,2,SJU,MSP
990,2,SEA,DTW
4047,2,BOS,IAD
1413,2,ATL,JFK
624,2,PIT,BNA
1065,2,IND,DEN
461,2,ISP,PBI
1639,2,FWA,ORD
375,2,LGA,XNA
587,2,SJC,SBA
294,2,PHX,HNL
486,2,CVG,CRW
285,2,ALB,IAD
1,2,MHT,MDT
131,2,TPA,CAK
114,2,ORF,MDW
2,2,SGU,TWF
110,2,MEM,EVV
47,2,BUF,RSW
62,2,SRQ,LGA
20,2,SLC,KOA
2905,2,BUR,SMF
805,2,CLT,SRQ
890,2,ORD,SWF
3782,2,CLT,LGA
311,2,MDW,LIT
2149,2,MSP,MKE
452,2,ONT,MSP
743,2,BNA,PHL
4994,2,AUS,DFW
356,2,HDN,DFW
813,2,DTW,GSO
1119,2,HOU,LAS
121,2,DLG,ANC
2482,2,BNA,BWI
254,2,PHX,BHM
198,2,PDX,ABQ
461,2,PBI,ISP
1397,2,XNA,ORD
278,2,CLE,ORF
556,2,VLD,ATL
367,2,ATL,ATW
239,2,BOS,PHF
2,2,ATW,MKE
29,2,CPR,MSP
110,2,MEM,CHS
29,2,MCO,PDX
1,2,ICT,SGF
1,2,PIA,LNK
1,2,ASE,RFD
886,2,BOI,RNO
2113,2,MIA,MCO
2624,2,TUS,DFW
586,2,TVC,DTW
725,2,DFW,HNL
1440,2,CLT,ILM
2187,2,GSP,ATL
2106,2,SDF,ATL
801,2,TPA,BDL
1874,2,HOU,BNA
750,2,HDN,DEN
920,2,MDW,ISP
24,2,KOA,DEN
73,2,MSP,ROC
434,2,RIC,CLE
6,2,ICT,MDW
780,2,CVG,CAE
283,2,IAD,CRW
25,2,MYR,ORD
215,2,SLC,LWS
113,2,ATL,GRK
52,2,FLL,PHF
55,2,DFW,SYR
114,2,DTW,BGR
57,2,JFK,TUS
26,2,SAT,TUS
25,2,TUS,SAT
26,2,RNO,TUS
75,2,MKE,CMH
593,2,SEA,PHL
1360,2,CVG,MCO
1778,2,OMA,MDW
895,2,PSP,ORD
2228,2,IAH,PHL
775,2,MSY,PHL
451,2,EWR,EGE
2010,2,BWI,FLL
688,2,MEM,GPT
3177,2,AUS,HOU
2882,2,EWR,IAH
933,2,JNU,ANC
4856,2,FLL,ATL
732,2,ORD,BHM
216,2,LIT,BWI
226,2,MCI,SMF
169,2,BNA,PBI
486,2,ORD,CHA
343,2,EWR,OMA
214,2,EWR,TYS
168,2,LAX,EGE
188,2,XNA,DEN
81,2,TPA,DAY
255,2,HNL,PDX
1,2,RFD,GJT
171,2,SHV,MEM
27,2,OKC,ABQ
83,2,MCI,SAT
1,2,GJT,LAX
26,2,TUL,ABQ
518,2,LGA,ROC
891,2,DTW,SDF
1176,2,ONT,SEA
3111,2,FLL,LGA
392,2,DCA,MCI
3293,2,BOS,MCO
1653,2,CVG,MSP
1679,2,PHX,OMA
3374,2,IAD,ORD
882,2,ORF,DFW
1604,2,PIT,DTW
24,2,DTW,EGE
346,2,HDN,IAH
1956,2,MCO,IAH
808,2,IND,LAS
302,2,DUT,ANC
310,2,STL,BHM
336,2,OAK,BOI
1415,2,BNA,CLE
1371,2,STL,CLT
2443,2,TPA,CLT
332,2,SAN,MCI
57,2,AUS,MFE
247,2,DFW,BPT
1400,2,ORD,XNA
29,2,PBI,MDW
577,2,PSP,LAS
393,2,EWR,DAY
479,2,ATL,PIA
1239,2,FNT,ATL
1070,2,ROC,JFK
12,2,BOS,ACY
356,2,ORD,ROA
1,2,SBA,MRY
57,2,GSO,MSP
1,2,GRB,SDF
13,2,LAS,ROC
323,2,TOL,PIT
1588,2,IAH,SAN
1518,2,ABQ,SLC
1496,2,SNA,SLC
2153,2,CLE,STL
100,2,SYR,LGA
225,2,SHV,MLU
1157,2,GRB,MSP
1102,2,ATL,OMA
395,2,SLC,DTW
1659,2,OKC,IAH
1160,2,DTW,JFK
798,2,LGA,BUF
617,2,STL,DAY
6998,2,ORD,DCA
6740,2,DFW,DEN
829,2,SLC,EKO
1265,2,ACV,SFO
248,2,IAH,EFD
650,2,GSP,IAD
132,2,DTW,OKC
437,2,ELP,DEN
64,2,MTJ,SLC
20,2,DAB,BWI
114,2,TUL,DTW
28,2,HNL,ONT
24,2,PHF,CLT
26,2,AUS,TUL
1,2,XNA,RFD
25,2,MKE,MQT
1054,2,STL,PHL
462,2,RIC,PIT
2703,2,ORD,SLC
617,2,DAY,STL
807,2,CMH,TPA
1814,2,DTW,TPA
311,2,ABQ,MAF
622,2,PWM,PHL
1842,2,JAN,DFW
166,2,STL,HNL
199,2,PDX,JFK
989,2,MIA,BWI
953,2,STL,CID
725,2,PVD,CLE
411,2,SAN,CLT
1599,2,LGA,CMH
590,2,ISP,TPA
161,2,COS,LAS
118,2,MCO,ABE
198,2,ORF,LAS
254,2,JFK,PVD
348,2,OAK,ATL
569,2,SLC,RAP
1,2,ICT,MCI
770,2,ATL,CRW
664,2,HPN,ATL
1,2,LEX,MCN
415,2,IAD,SYR
141,2,RIC,IAD
274,2,SAV,IAH
1,2,ELP,GJT
85,2,OGG,ITO
58,2,MCO,PWM
24,2,BHM,PIT
26,2,ABQ,TUL
54,2,PMD,SFO
948,2,BNA,PHX
262,2,HPN,PIT
226,2,ITH,PIT
284,2,LGA,RSW
85,2,CLE,SAN
1812,2,SNA,SMF
2788,2,LAS,SNA
1497,2,SLC,SNA
996,2,SEA,STL
279,2,AUS,TPA
1034,2,ORD,MHT
3208,2,LAS,ONT
3708,2,SFO,PDX
886,2,STL,DSM
1016,2,EWR,GSO
460,2,LGA,HOU
1717,2,PHX,HOU
613,2,ROC,IAD
3798,2,RNO,LAS
1269,2,MCO,DCA
4220,2,ATL,DEN
1374,2,TPA,MIA
635,2,CAK,CVG
358,2,IAD,PVD
581,2,SAV,IAD
141,2,LAS,ISP
111,2,LEX,DCA
184,2,JFK,BQN
28,2,SRQ,TPA
9,2,BOS,SDF
1,2,SLC,OGD
114,2,GEG,PSC
2597,2,ORD,RDU
539,2,PIT,SDF
5648,2,LAX,SEA
464,2,AUS,SLC
3117,2,DFW,SNA
622,2,MIA,STT
775,2,ABQ,MCI
566,2,SDF,MCO
1747,2,SDF,MDW
2845,2,BUF,ORD
2176,2,PDX,ORD
733,2,MCI,PHL
8462,2,ATL,DFW
727,2,AZO,DTW
271,2,MSP,HDN
1464,2,STL,LAS
1551,2,TUS,LAS
805,2,SRQ,CLT
7084,2,BOS,DCA
968,2,MEM,DEN
3608,2,SFO,DEN
452,2,PHX,PVD
284,2,ABQ,SEA
347,2,FLL,MSY
682,2,BDL,EWR
186,2,RDU,MCI
45,2,FLL,PVD
137,2,SAN,SAT
485,2,CHA,ORD
531,2,ALB,CLE
272,2,CLE,MSN
668,2,ATL,BMI
142,2,GPT,FLL
521,2,ORD,CHS
561,2,DSM,CVG
84,2,TYS,TPA
246,2,LAS,HNL
4,2,EWR,RNO
138,2,PDX,MDW
4,2,SAV,MSP
24,2,HSV,LGA
15,2,BMI,LAS
1145,2,ATL,SEA
643,2,MCO,SLC
95,2,SRQ,STL
977,2,ATL,SYR
9,2,IAH,MDW
3768,2,ORD,MIA
1451,2,DEN,OKC
4082,2,CLT,ORD
976,2,ROC,PHL
1100,2,RSW,PHL
300,2,BHM,EWR
1607,2,BWI,IAH
4105,2,DEN,ATL
972,2,MSP,BNA
2558,2,MDW,BWI
3025,2,MHT,BWI
2332,2,TUL,DAL
863,2,BIL,DEN
388,2,CID,DEN
1682,2,OAK,DEN
1084,2,MDW,TPA
642,2,BWI,JFK
254,2,RNO,EKO
445,2,RDM,SFO
390,2,DAY,EWR
515,2,BQK,ATL
1555,2,PHF,ATL
482,2,ATL,SBN
87,2,IAH,GUC
199,2,IAD,BGM
184,2,BQN,JFK
133,2,MDW,SAT
45,2,IAD,TUS
16,2,PBI,IND
1,2,ONT,IAD
4,2,EWR,GUC
26,2,FAT,ONT
1,2,MKE,FAR
1449,2,ATL,SJU
330,2,PDX,STL
485,2,ABQ,LBB
2602,2,PBI,LGA
1767,2,TPA,LGA
3684,2,MIA,ORD
1545,2,CMH,DTW
777,2,BDL,FLL
362,2,SJC,IAD
3406,2,FLL,JFK
1673,2,DTW,CLE
362,2,STL,COS
1039,2,JAC,SLC
1647,2,IAH,MEM
881,2,MDW,HOU
1476,2,BWI,BUF
226,2,SDF,LAS
1397,2,DFW,MAF
214,2,BTR,ORD
123,2,CLE,SJU
545,2,DFW,VPS
24,2,FAT,MEM
172,2,HSV,MEM
436,2,ORD,CAK
320,2,AVP,CVG
216,2,SGF,ATL
173,2,ASE,SLC
150,2,CAK,DTW
171,2,DSM,MEM
171,2,MEM,GSP
32,2,SFO,ASE
28,2,CMH,FLL
1,2,COD,IDA
46,2,MRY,SAN
40,2,ICT,LAX
1,2,OMA,DSM
12,2,LIH,SNA
696,2,IAD,PHX
310,2,ELM,PIT
113,2,PHL,SDF
2902,2,PDX,SJC
3791,2,MDW,STL
1554,2,MSY,TPA
2173,2,DAL,LIT
4306,2,ATL,MSP
2923,2,STL,MSP
955,2,CVG,MSY
494,2,PIT,ORF
1943,2,BWI,DFW
2541,2,DCA,EWR
933,2,IAD,FLL
2810,2,ORD,GRR
4395,2,DAL,AUS
477,2,SRQ,CVG
1259,2,ONT,DEN
599,2,ATL,MHT
306,2,SAT,DTW
28,2,FAT,PSP
741,2,PDX,MFR
1563,2,ATL,PHF
142,2,TPA,GPT
834,2,CVG,DAY
228,2,ABE,IAD
428,2,CLT,JFK
151,2,HNL,SAN
57,2,ATL,BGR
29,2,TLH,PBI
1,2,ABQ,PSP
52,2,LGB,RNO
26,2,SMF,SAT
54,2,DEN,SDF
10715,2,LAX,PHX
739,2,MIA,PIT
1643,2,DCA,RDU
100,2,LGA,SYR
372,2,STL,LNK
1615,2,IAH,MCI
331,2,EGE,MSP
757,2,RDU,MSP
332,2,LAS,MSY
2851,2,ROC,ORD
359,2,DTW,FWA
603,2,OME,ANC
1143,2,MCI,BNA
1142,2,BOS,CLE
1540,2,CMH,CVG
1226,2,MKE,CVG
376,2,MCI,DCA
426,2,ROC,DCA
376,2,FLL,PHX
226,2,ORD,LGB
421,2,IND,MCI
170,2,DEN,HNL
1601,2,ATL,CAK
717,2,SHV,IAH
138,2,TPA,MKE
87,2,MYR,DTW
240,2,ERI,CVG
213,2,CVG,ACY
111,2,DCA,LEX
38,2,CAK,FLL
77,2,ROC,FLL
36,2,TPA,PHF
738,2,ORD,LIT
413,2,SBA,PHX
52,2,ATL,ILG
15,2,PHL,PHF
25,2,RDU,XNA
2151,2,EWR,PIT
226,2,AUS,SFO
2313,2,FLL,MCO
747,2,PHX,MCO
1810,2,SMF,PDX
776,2,LAS,ELP
835,2,DAY,CVG
1320,2,TPA,CVG
842,2,RDU,MDW
234,2,SJC,EWR
45,2,PVD,FLL
309,2,MEM,FLL
1,2,LAS,PSC
1809,2,DFW,SGF
1353,2,ORD,CMI
1049,2,BMI,ORD
56,2,LAX,TUL
3,2,ONT,PSP
1278,2,MDW,DEN
47,2,DAB,CLE
144,2,PBI,HPN
4,2,MSP,SAV
171,2,MOB,MEM
1,2,EWR,LGA
56,2,MEM,IAD
320,2,CAK,PIT
311,2,KTN,SIT
689,2,PIT,SYR
3089,2,DFW,MIA
944,2,MSP,MIA
283,2,SEA,MIA
1837,2,JAX,FLL
605,2,SAT,HRL
3062,2,AUS,IAH
933,2,ANC,JNU
247,2,MKE,LAS
3655,2,RDU,ATL
986,2,SNA,ATL
412,2,SEA,BOS
1030,2,STL,CVG
358,2,MHT,DCA
2271,2,STL,DEN
431,2,MDT,IAD
172,2,MSP,PVD
826,2,IAH,GPT
658,2,SLC,FAT
8,2,DFW,DAB
561,2,CVG,DSM
183,2,GSO,BOS
128,2,SAT,CLE
69,2,ATL,HDN
165,2,JAX,BOS
68,2,PHX,CLD
381,2,PHX,FLG
85,2,MLI,MEM
48,2,ABQ,AUS
524,2,ABE,PIT
199,2,JFK,PDX
1167,2,SAN,PDX
1429,2,SEA,IAH
591,2,COS,ATL
694,2,SAN,CVG
253,2,DAY,DCA
222,2,STL,RIC
158,2,BNA,BOS
1322,2,SLC,IDA
363,2,LEX,DFW
952,2,GJT,DEN
73,2,MFR,EUG
487,2,ATL,MEI
101,2,MQT,TVC
523,2,IAD,GSO
219,2,XNA,MEM
721,2,CPR,DEN
63,2,MSY,BOS
80,2,ATL,LAN
164,2,GSO,MEM
56,2,SMF,OGG
28,2,MIA,FLL
102,2,DAL,LAX
47,2,ONT,MCI
426,2,MCO,RSW
4599,2,LAS,SFO
808,2,BNA,MSY
1752,2,BDL,PHL
1138,2,TUL,DEN
931,2,MSP,DLH
1208,2,SEA,EWR
2613,2,DTW,IAH
85,2,SFO,BDL
599,2,MDW,BHM
1286,2,LAX,BNA
3426,2,BWI,BOS
532,2,PIT,DAY
685,2,JAC,DEN
113,2,OAK,MSY
387,2,MIA,EYW
1163,2,ORD,EVV
193,2,FLL,RDU
123,2,SJU,CLE
1168,2,SLC,SGU
324,2,CDC,SLC
199,2,BHM,DEN
49,2,PHX,LIH
136,2,FLL,HPN
114,2,DTW,BGM
82,2,SWF,PBI
112,2,SRQ,MIA
382,2,STL,SJC
1553,2,ORD,SJU
1856,2,TUL,STL
1672,2,LAX,MCO
590,2,BHM,MDW
1848,2,IAH,MFE
7026,2,DCA,ORD
1159,2,RNO,DFW
913,2,STL,FLL
508,2,MEM,JAN
1156,2,ELP,LAX
864,2,DEN,BIL
940,2,PHX,BNA
564,2,MEM,BTR
773,2,RSW,CLE
1500,2,DFW,CMH
906,2,MIA,CVG
565,2,PHX,DCA
167,2,PSC,SEA
1034,2,ATL,GNV
518,2,CVG,EVV
392,2,PHF,LGA
365,2,ORD,AVP
85,2,PHX,MFR
24,2,SLC,FSD
20,2,LAX,RDU
29,2,SBP,SJC
26,2,GEG,TUS
933,2,IND,PIT
756,2,ORD,PWM
501,2,ELP,SAN
2952,2,ATL,SAV
5718,2,SFO,SEA
979,2,COS,SLC
375,2,ORF,LGA
762,2,ORD,LNK
745,2,BHM,MEM
1238,2,CLT,MSY
4886,2,LGA,DFW
745,2,MDT,DTW
1079,2,MCI,EWR
2145,2,ORD,FLL
899,2,LGA,GSO
311,2,AUS,HRL
665,2,PWM,ATL
952,2,ANC,BET
1047,2,CMH,DCA
616,2,IND,DCA
421,2,CMH,IAD
1042,2,IAD,CLE
337,2,ATL,SWF
172,2,MEM,HSV
75,2,MKE,LAX
67,2,TPA,GRR
57,2,LAS,ANC
174,2,PBI,IAD
57,2,SNA,OGG
1,2,SMF,SJC
58,2,SLC,YUM
74,2,ATL,EWN
334,2,SNA,PIT
923,2,EWR,RIC
8702,2,LAX,SAN
5652,2,SEA,SFO
910,2,SAN,TUS
311,2,PHX,LIT
1159,2,EWR,MDW
761,2,MEM,MIA
652,2,PHX,MSY
2697,2,FLL,PHL
2153,2,BOS,DTW
4959,2,BOS,EWR
699,2,PDX,IAH
311,2,JAX,IND
2504,2,ATL,DAY
263,2,EKO,RNO
146,2,MGM,DFW
490,2,DEN,FAR
1,2,PSP,CLD
647,2,EWR,MKE
459,2,CVG,OMA
270,2,EUG,SLC
55,2,CVG,MOB
56,2,BPT,ATL
112,2,SMF,JFK
425,2,PHX,YUM
39,2,PBI,LAS
170,2,DEN,CAK
123,2,RSW,FNT
106,2,MEM,CAE
29,2,PSE,MCO
4,2,GUC,EWR
26,2,ELP,ONT
1,2,SFO,GJT
12,2,DAY,LAS
306,2,GSO,PIT
3320,2,ATL,RSW
1129,2,PHL,RSW
1612,2,MSP,SEA
179,2,PSP,SJC
1343,2,SLC,SMF
129,2,SDF,LGA
3798,2,STL,MDW
2599,2,DFW,MSY
8194,2,ORD,DFW
810,2,DEN,BNA
455,2,MEM,BOS
304,2,ABE,CLT
2395,2,EWR,DEN
880,2,HOU,MDW
265,2,HDN,ORD
536,2,BUF,CLE
460,2,ATL,TUS
448,2,GEG,PHX
228,2,PHX,DSM
522,2,IAH,SMF
36,2,MCO,OKC
471,2,IAH,CLL
237,2,SRQ,MDW
87,2,GUC,IAH
450,2,ORD,SAV
171,2,DAY,IAD
434,2,ABE,CVG
