ConsumerReportCount,_c3,_c16,_c17
241,5,LAX,BDL
111,5,IAH,PVD
4385,5,PSP,LAX
161,5,MSY,SAT
2546,5,DFW,FSM
323,5,MQT,ORD
109,5,TLH,TPA
685,5,TRI,CVG
1051,5,EWR,ALB
606,5,DEN,FLL
198,5,GSP,MCO
402,5,SLC,LWS
120,5,CVG,MGM
42,5,KOA,SLC
1,5,PIT,MSN
1,5,RDM,MRY
1,5,CPR,GJT
1,5,COD,TWF
1,5,MKE,MCN
2580,5,BWI,PIT
7013,5,LAS,SEA
697,5,STT,SJU
4504,5,PDX,ORD
4287,5,CLT,IAH
7207,5,BOS,JFK
1811,5,SLC,JFK
6433,5,ATL,LAX
19839,5,SFO,LAX
2161,5,STL,ABQ
1067,5,ABQ,AMA
1281,5,SMF,ATL
1953,5,DCA,BDL
1015,5,MEM,BTR
2228,5,MEM,CLT
2737,5,SAV,CLT
3643,5,CLT,JAX
1960,5,MDW,LGA
1156,5,IAD,ORF
295,5,IAD,ABE
148,5,HNL,CVG
109,5,DAB,CVG
27,5,MTJ,LAX
122,5,CVG,PHF
1,5,MSO,TWF
374,5,CAK,DEN
1,5,TOL,AZO
33,5,IND,AUS
35,5,AUS,LGB
5,5,TRI,MEM
828,5,MCO,SAT
1536,5,IAH,SDF
721,5,TPA,SJU
2768,5,STL,SLC
8554,5,LAX,SMF
1751,5,SAN,TUS
2524,5,EWR,MDW
3042,5,BOS,MIA
1824,5,SFO,ONT
7552,5,LAX,HNL
146,5,PNS,JAX
486,5,PDX,JFK
1720,5,MSP,BDL
1205,5,TPA,BHM
1062,5,CVG,BUF
1723,5,MCI,BWI
2262,5,LAX,CLT
1915,5,ATL,AVL
1,5,TLH,AUS
166,5,SAN,IPL
359,5,ILE,IAH
136,5,LGA,MKE
483,5,CVG,MYR
2,5,ABQ,GJT
39,5,ERI,CLE
3,5,BGM,JFK
405,5,EVV,DTW
68,5,AUS,FLL
3,5,ONT,TWF
1,5,FSD,CYS
3414,5,SJC,RNO
2845,5,SNA,SLC
5912,5,DFW,SNA
1450,5,BNA,STL
7054,5,DTW,LGA
7668,5,EWR,MCO
8292,5,ATL,MEM
539,5,JAX,MSY
2875,5,STL,OMA
5648,5,DSM,ORD
197,5,GSP,PHL
1901,5,SJU,DFW
842,5,SBN,DTW
2191,5,DTW,GRB
4522,5,DAL,AMA
1098,5,ADQ,ANC
682,5,TRI,CLT
1712,5,MSP,CMH
124,5,MEM,RSW
40,5,GUC,ATL
112,5,AUS,MFE
85,5,MEM,SAN
1479,5,DFW,MKE
1498,5,ORD,DBQ
410,5,LGA,BGR
876,5,ISP,BOS
32,5,EWR,MLB
1615,5,OAK,MDW
2,5,SAV,CHS
43,5,DCA,BHM
152,5,PHX,CLD
186,5,MFE,ATL
47,5,LAX,JAX
90,5,TUS,SAT
96,5,JAX,AUS
65,5,SMF,OKC
105,5,MEM,SAV
5,5,TUS,FAT
1,5,IND,DSM
580,5,SNA,PIT
6822,5,PHX,SJC
1144,5,AUS,LBB
6182,5,BWI,MHT
2324,5,DFW,OMA
7715,5,MCO,PHL
3918,5,ONT,DFW
2602,5,BDL,DTW
5004,5,ATL,GSO
555,5,BHM,JAN
1339,5,MLU,ATL
4609,5,ORD,AUS
1795,5,PHX,BNA
785,5,HDN,DEN
4495,5,MCI,PHX
672,5,OAK,BOI
82,5,CLE,JAX
5515,5,LAX,FAT
6,5,MSP,RDR
2707,5,SUN,SLC
1528,5,RDM,PDX
182,5,OGG,ORD
640,5,LGA,BHM
483,5,CVG,BTV
451,5,SLC,RDM
195,5,LIT,SLC
117,5,RSW,DEN
392,5,DTW,ELM
2,5,ACV,MFR
1,5,SNA,BFL
3469,5,DCA,RDU
2462,5,DTW,RDU
1389,5,PHL,SEA
1294,5,PHL,MEM
723,5,PDX,DTW
13326,5,LGA,ATL
3006,5,SEA,ATL
1268,5,SJC,ATL
2554,5,MCO,CVG
475,5,MCO,SYR
726,5,IAD,PVD
176,5,MCO,MLI
76,5,IAD,SAT
198,5,DTW,JAN
99,5,IDA,MSP
206,5,CAE,MEM
22,5,DEN,PBI
1,5,SHV,TUL
1,5,AEX,ABI
1,5,JAC,PIH
666,5,DCA,ROC
2695,5,CLT,RSW
2987,5,GEG,SLC
3548,5,STL,LAX
1866,5,MEM,LGA
2274,5,CLT,MEM
3302,5,MSP,OMA
184,5,MSP,EGE
1165,5,SEA,FAI
5122,5,HRL,HOU
4118,5,DAL,ABQ
4822,5,DAY,ATL
438,5,DCA,CHS
3144,5,CVG,DCA
147,5,OAK,EWR
1051,5,CVG,MHT
1909,5,ATL,CHA
1580,5,PIH,SLC
86,5,PNS,JFK
1,5,GTF,TWF
95,5,ATL,FSD
144,5,SAT,ONT
95,5,ABQ,TUL
23,5,CLE,OKC
8,5,SAN,LIH
8,5,BDL,MEM
6955,5,ATL,PIT
4301,5,ORD,PVD
2737,5,CLT,SAV
648,5,BDL,SJU
4960,5,DFW,TPA
1154,5,CVG,PBI
611,5,PDX,IAD
4512,5,DTW,IND
3123,5,IAH,ABQ
4775,5,SLC,ATL
1261,5,AUS,BNA
2377,5,DEN,CLT
5314,5,DTW,BNA
234,5,ANC,IAH
190,5,OGG,OAK
424,5,PVD,LGA
2182,5,BWI,ORF
525,5,HSV,DCA
13,5,EWR,HDN
234,5,BGM,IAD
708,5,COD,SLC
120,5,TPA,CAE
25,5,SLC,FAI
144,5,ONT,SAT
139,5,ONT,COS
102,5,SMF,SAT
234,5,EVV,MEM
70,5,PHX,MHT
6,5,MEM,TRI
1,5,MCN,DFW
1,5,BUR,FAT
731,5,CRW,PIT
710,5,PIT,RSW
4222,5,PDX,SLC
580,5,PIT,SNA
3690,5,LIT,STL
139,5,GTF,MSO
8696,5,SAN,OAK
3217,5,BDL,PHL
12849,5,ORD,DTW
4878,5,DCA,EWR
4433,5,PHX,EWR
17245,5,DAL,HOU
1353,5,BWI,IND
9046,5,SAN,LAS
1662,5,MSY,DEN
1834,5,RNO,DEN
110,5,DRO,DFW
813,5,MSP,SAT
141,5,ATL,ANC
2546,5,FSM,DFW
443,5,FLL,IND
766,5,FLO,ATL
14,5,CAE,BOS
700,5,SBA,SLC
1692,5,LAX,SMX
916,5,EWR,DAY
702,5,SAV,IAH
1411,5,SHV,IAH
301,5,TUP,ATL
169,5,ISP,RSW
1,5,SFO,GJT
53,5,JAX,LAX
302,5,PIT,MEM
58,5,HLN,DEN
19,5,PDX,LGB
1,5,AUS,PIH
1,5,FAT,SNA
1,5,IYK,FAT
574,5,SDF,PHX
3769,5,DFW,PIT
1029,5,MHT,PIT
981,5,LSE,MSP
1534,5,BNA,MSY
1235,5,PHX,MSY
65,5,STL,HDN
4676,5,SFO,ATL
1100,5,SJC,BOS
1103,5,MCO,BUF
123,5,HRL,DFW
798,5,ORF,MCO
548,5,ATL,CRP
885,5,ROC,BWI
199,5,IND,SFO
712,5,HNL,PHX
413,5,CAK,BOS
1,5,IND,SBN
102,5,ABQ,EWR
91,5,SDF,JFK
80,5,TPA,ORF
22,5,CHS,CLE
2,5,BIL,PHX
1,5,BLI,TWF
2,5,SBA,MRY
579,5,ANC,SCC
574,5,KTN,SIT
3411,5,IAH,SLC
100,5,STX,STT
387,5,RSW,LGA
1053,5,PIT,MIA
2256,5,BIS,MSP
3317,5,CLE,MSP
2986,5,IND,MSP
880,5,LGA,MSY
501,5,TUL,OKC
13827,5,BOS,ORD
1998,5,FLL,DTW
2130,5,ORF,DTW
2172,5,SHV,ATL
1958,5,SNA,ATL
3898,5,PHX,BWI
1871,5,BUF,CLT
2184,5,TUS,DEN
1173,5,BUF,CLE
147,5,LAX,MFR
937,5,AZO,CVG
30,5,CEC,SMF
777,5,ROC,CVG
13,5,MYR,CLE
400,5,GTF,DEN
209,5,ISO,ATL
79,5,SAT,IAD
114,5,TPA,ALB
25,5,TTN,ATL
65,5,AUS,TUL
119,5,AMA,DEN
94,5,CLT,SAT
1,5,ICT,MCI
1290,5,DFW,PSP
2737,5,CMH,STL
1166,5,LAS,TPA
2074,5,MCO,MCI
1488,5,RDU,MSP
1090,5,CVG,OKC
1565,5,JAX,DTW
270,5,SJC,DTW
7229,5,STL,DTW
2534,5,LAX,ELP
1558,5,ISP,FLL
9373,5,ATL,IAD
2632,5,BDL,CLT
3050,5,GSO,CLT
264,5,SNA,CVG
4492,5,EWR,PHX
2402,5,ATL,FNT
1574,5,EKO,SLC
246,5,DFW,SBA
297,5,OAK,HOU
272,5,TPA,SLC
182,5,PBI,IAD
166,5,LAX,OKC
9,5,MCO,AVL
1,5,RNO,GJT
2,5,SMF,IDA
1,5,JFK,LGA
2,5,HPN,JFK
2603,5,DCA,PIT
1060,5,SEA,PIT
9854,5,PHX,SLC
1064,5,TUL,SLC
3409,5,MDW,OMA
3841,5,ICT,DFW
18644,5,PHX,LAS
61,5,PVD,BGR
698,5,EWR,CAE
367,5,PHL,DAY
118,5,SJU,CLE
3004,5,CAK,ATL
1738,5,TWF,SLC
1567,5,SLC,EKO
820,5,HPN,CLE
366,5,MSN,EWR
332,5,CLE,SAT
334,5,SAT,CLE
713,5,MLU,IAH
8,5,MSP,SRQ
139,5,MSN,MQT
57,5,MCO,PFN
67,5,OKC,SMF
281,5,ATW,DTW
9,5,KOA,LIH
19,5,DTW,ITH
8,5,DFW,BMI
970,5,PIT,SDF
2867,5,IAH,SNA
3532,5,SDF,STL
3297,5,OMA,MSP
3961,5,SEA,MSP
963,5,HPN,DTW
4405,5,MCO,FLL
908,5,ATL,FWA
4838,5,DEN,IAD
239,5,ORD,ISP
1402,5,TPA,JAX
1213,5,MCO,LAS
5204,5,CHS,ATL
2276,5,ELP,AUS
1757,5,MIA,BWI
1998,5,OKC,PHX
551,5,PSG,JNU
1267,5,MHT,CLE
955,5,PHX,GEG
39,5,SJC,MIA
1110,5,SAV,IAD
2013,5,SGF,ORD
1007,5,DEN,FAR
1,5,CHS,SHV
22,5,DAB,CLE
569,5,EUG,SLC
234,5,FLL,SLC
67,5,CLT,LEX
4,5,LAS,DSM
113,5,PWM,CLT
126,5,GRR,DEN
101,5,MSP,IDA
84,5,ATL,LAW
21,5,FLL,PNS
1,5,ORD,PUB
1782,5,LAS,OMA
954,5,SLC,OMA
2396,5,DSM,DFW
8342,5,SEA,GEG
2378,5,IND,IAH
1155,5,DEN,JAC
11285,5,SEA,LAX
2324,5,LAS,CLE
2059,5,IAH,COS
1415,5,SAT,CVG
719,5,BUF,MSP
1176,5,CLE,BUF
364,5,LGB,ORD
58,5,DTW,HNL
161,5,LGA,DAL
1147,5,BWI,JFK
408,5,SRQ,MDW
1066,5,DSM,CVG
1,5,CLE,AGS
168,5,SAV,DTW
450,5,RDM,SLC
209,5,EUG,PHX
209,5,PHX,EUG
208,5,TUL,DTW
33,5,OAK,AUS
13,5,IAH,DRO
2,5,OAK,TWF
2245,5,PDX,SAN
3040,5,MFR,SFO
5343,5,DFW,SLC
12021,5,BOS,PHL
8722,5,MSP,DTW
2508,5,IAH,IND
1345,5,LGA,IND
2172,5,DTW,ALB
1136,5,MSP,COS
1352,5,LNK,DEN
75,5,MKE,IAD
999,5,MHT,CLT
1958,5,LGA,MDW
1488,5,DAY,CVG
833,5,PSP,SLC
1714,5,SFO,RDD
119,5,TUS,EWR
51,5,BMI,MCO
462,5,MEM,XNA
439,5,IAD,HSV
119,5,PHF,CVG
39,5,ATL,OGG
38,5,GPT,ORD
124,5,IND,MKE
1,5,GTF,BZN
1,5,CWA,MLI
6298,5,SMF,PHX
1609,5,DTW,RIC
895,5,LGA,ROC
1723,5,EWR,SAN
2150,5,BOI,SEA
2557,5,CVG,MCO
1573,5,TPA,MEM
442,5,CLE,PBI
5872,5,OAK,PDX
5267,5,SHV,DFW
1162,5,ABE,DTW
4392,5,DTW,GRR
2504,5,PVD,ATL
249,5,RSW,CMH
4760,5,SAN,DEN
1172,5,PHX,TPA
2178,5,CLL,DFW
920,5,ORD,CAE
95,5,HLN,BIL
321,5,ORF,JFK
613,5,CAE,LGA
349,5,LAX,BOI
1,5,RIC,ROA
1,5,OXR,ONT
49,5,SMF,BFL
80,5,MRY,LGB
33,5,JAX,LAS
2,5,JFK,EGE
78,5,AGS,SAV
6176,5,ATL,STL
3586,5,IAH,MFE
4826,5,DCA,MIA
1726,5,STL,MIA
1522,5,DFW,ORF
1915,5,BDL,DFW
1256,5,ORD,ELP
164,5,MSP,HDN
1434,5,ONT,IAH
5916,5,FLL,JFK
2020,5,OMA,ATL
2531,5,SFO,BOI
262,5,PIT,BTV
1985,5,CLT,CMH
511,5,DCA,DAY
1847,5,MDW,HOU
264,5,STL,SJU
23,5,CLE,DAB
36,5,EWR,ANC
1570,5,SLC,PIH
556,5,SEA,OGG
581,5,LEX,DTW
271,5,SLC,TPA
179,5,BDL,RSW
151,5,ROC,DFW
328,5,SMF,MDW
66,5,LAS,OGG
25,5,LGA,DAB
4,5,ACY,LGA
68,5,MSP,RHI
215,5,DTW,ROA
312,5,MEM,PNS
29,5,TUS,ELP
2,5,SMF,RDD
25,5,IAD,BUR
1,5,JFK,ISP
3864,5,PHX,SAT
1639,5,CVG,SEA
21,5,ICT,SEA
1899,5,DFW,SJU
1632,5,MSP,TPA
1353,5,PVD,TPA
1865,5,TUL,MCI
1170,5,SLC,MCO
8050,5,CLT,ORD
11719,5,DEN,ORD
18769,5,LGA,ORD
1039,5,BRW,FAI
4071,5,MIA,JFK
4724,5,JFK,LAS
9284,5,DTW,ATL
951,5,MIA,BNA
1408,5,LGA,BUF
1548,5,ALB,CVG
143,5,JNU,GST
401,5,DCA,LAS
420,5,LAS,BHM
697,5,CHS,DFW
904,5,IAD,GSO
953,5,ORD,FAR
137,5,AGS,IAH
82,5,ORD,MYR
152,5,JFK,CHS
134,5,IAD,LAN
302,5,ISP,LAS
387,5,PHL,HOU
217,5,ROC,TPA
279,5,MDW,AUS
12,5,TVC,ATL
130,5,SMF,ABQ
84,5,COS,MCI
96,5,CMH,MCI
22,5,LMT,PDX
1037,5,IAH,RSW
1110,5,STL,RSW
847,5,CLT,SAN
6503,5,SJC,SEA
3242,5,IAH,TPA
629,5,CLE,MSY
1357,5,LAX,MSY
694,5,TYS,DTW
1767,5,LGA,GSO
3226,5,PHX,HOU
1944,5,ORD,JFK
5055,5,DFW,CVG
3103,5,OMA,PHX
181,5,MSP,TVC
638,5,IAH,SJU
412,5,LIT,LAS
18,5,FLL,MKE
1776,5,JFK,RSW
748,5,DFW,LEX
326,5,MDW,PIE
1,5,JAN,AUS
85,5,TPA,GRR
8,5,ONT,SAN
492,5,MCO,HPN
110,5,CHS,BOS
156,5,DEN,FCA
101,5,SGF,MSP
160,5,MKE,ATW
1,5,DCA,IAD
1,5,ONT,PSP
1,5,CMH,GRB
6201,5,PHL,PIT
524,5,BOS,ROC
1839,5,BOS,RSW
2477,5,DFW,SDF
2562,5,MRY,SFO
2146,5,ABQ,STL
1065,5,PDX,ONT
15381,5,LAX,ORD
501,5,DAY,PHL
2856,5,CMH,DFW
3624,5,CLE,EWR
7104,5,CLT,EWR
1504,5,SDF,IAH
609,5,MCO,AUS
1160,5,DTW,AZO
8252,5,IAD,BOS
3650,5,FLL,BWI
1730,5,PBI,BWI
9387,5,ORD,CLE
1301,5,PIT,CMH
1461,5,COS,PHX
407,5,OME,OTZ
2,5,PBI,MIA
1778,5,FLL,MDW
1779,5,TOL,ORD
60,5,GUC,IAH
573,5,AVP,ORD
374,5,BFL,IAH
169,5,RSW,ISP
302,5,ATL,TUP
283,5,BTV,ATL
31,5,LAS,MSN
1,5,LAX,PUB
136,5,SAN,COS
32,5,PDX,CLT
122,5,MEM,FSM
38,5,ORD,GPT
1420,5,CVG,SAT
1362,5,ORD,LNK
859,5,DCA,MCI
319,5,TPA,MCO
1390,5,SMF,MSP
240,5,ISP,ORD
1298,5,CVG,IND
2061,5,LGA,BNA
5022,5,PDX,DEN
1179,5,TPA,ISP
806,5,MCI,IND
637,5,SAN,AUS
6439,5,HNL,KOA
476,5,DEN,ANC
698,5,CMH,RDU
684,5,MDT,CLE
2,5,MYR,ILM
903,5,IAD,SYR
109,5,CVG,DAB
86,5,TLH,JFK
44,5,MLB,IAD
21,5,CLT,LIT
157,5,BQN,MCO
134,5,MCI,MSY
26,5,BIL,ORD
102,5,TYS,MSP
28,5,TUS,GEG
6661,5,STL,PHX
768,5,DAY,PIT
2017,5,MCO,RDU
4600,5,IAH,SFO
1394,5,MSP,SJC
975,5,ABQ,MCO
1937,5,MEM,MCO
1040,5,SDF,MCO
494,5,LAS,MKE
1149,5,ABQ,MSP
4991,5,IAH,DTW
651,5,CLT,HSV
2023,5,IAH,IAD
3496,5,FLL,JAX
950,5,IAH,JFK
1394,5,PIT,ALB
4164,5,SRQ,ATL
2941,5,CVG,CLE
2457,5,DEN,CVG
436,5,TUS,CVG
499,5,MEM,BWI
1442,5,ALB,MCO
3795,5,SBP,LAX
1033,5,LFT,DFW
1857,5,ORD,BMI
573,5,ABQ,MDW
641,5,ATL,ISP
433,5,FNT,MCO
271,5,MDW,MIA
1,5,OAK,ABI
379,5,DFW,PIA
186,5,DEN,MRY
262,5,DTW,MLI
81,5,LGA,FNT
41,5,SAT,PHL
124,5,MKE,IND
37,5,LEX,MEM
1,5,CPR,RAP
1,5,DFW,AGS
3,5,XNA,CLT
1,5,LAX,DRO
1136,5,BHM,SDF
964,5,BOS,SJC
1579,5,JFK,STL
1086,5,SLC,TUL
574,5,ELP,LBB
13335,5,ATL,LGA
11111,5,ATL,MCO
4658,5,SJU,MIA
1516,5,ANC,MSP
6219,5,PHX,OAK
1436,5,IAH,ONT
9596,5,STL,ORD
1271,5,DTW,PBI
2622,5,IAH,ELP
2801,5,LFT,IAH
193,5,ELM,ITH
1916,5,DFW,BDL
2257,5,MSP,BIS
4695,5,LAX,BOS
6963,5,BOS,BWI
1262,5,SYR,CVG
510,5,DAY,DCA
4970,5,MIA,DCA
821,5,RSW,BWI
230,5,BNA,PBI
2321,5,ATL,ICT
909,5,CVG,CHA
1407,5,CVG,TYS
803,5,SFO,BFL
1373,5,MOD,SFO
1354,5,MFR,PDX
1050,5,RDU,CLE
207,5,DTW,OKC
508,5,CVG,XNA
148,5,MDW,MSY
28,5,DFW,TVC
40,5,SLC,BDL
60,5,MCO,CHS
173,5,ONT,TUS
169,5,ONT,ABQ
86,5,SWF,TPA
99,5,DAY,MKE
7531,5,SFO,PHX
5565,5,LGA,RDU
8383,5,OAK,SEA
795,5,ATL,STT
1314,5,IAH,LBB
2368,5,PIT,MSP
7073,5,ONT,OAK
843,5,MSP,ONT
1963,5,MSY,EWR
3086,5,SEA,IAH
3421,5,DAB,ATL
2712,5,MSP,CLT
1055,5,STL,DAY
1193,5,GPT,MEM
4240,5,ISP,BWI
8351,5,HNL,LIH
843,5,ORD,HSV
2132,5,JFK,LGB
580,5,ORD,AVP
428,5,CEC,SFO
1,5,CAE,BTR
2156,5,SLC,SGU
172,5,CVG,ICT
1,5,SJT,CLL
284,5,OGG,PHX
2,5,SGU,ONT
153,5,ONT,AUS
26,5,ORD,MSO
103,5,MSP,GSO
23,5,PWM,MSP
13,5,MHT,JFK
1,5,SAN,TWF
1,5,OMA,MSN
579,5,CAK,PIT
681,5,MSY,PIT
5038,5,BUR,SJC
1962,5,ATL,SNA
278,5,SDF,LGA
3978,5,LAX,MSP
3589,5,MFE,IAH
164,5,EGE,ATL
982,5,RIC,BOS
917,5,SDF,CLT
288,5,LAX,DCA
2298,5,EVV,ORD
466,5,JFK,PVD
2467,5,IAH,BTR
66,5,RDU,HPN
1130,5,ATL,EVV
62,5,AEX,GTR
255,5,CAK,TPA
267,5,MDW,TUS
1,5,SMF,MFR
134,5,MSY,MCI
73,5,MOB,ORD
107,5,DTW,SHV
13,5,TVC,DEN
3,5,EGE,MIA
1,5,PSP,ONT
13,5,MDW,PBI
1,5,HOU,BTR
1716,5,IAD,SAN
3035,5,MCO,SJU
2029,5,GTF,SLC
3640,5,SMF,SNA
186,5,PWM,MHT
3379,5,BOS,MSP
393,5,JFK,PHL
6525,5,DTW,DFW
4352,5,BWI,DTW
5086,5,ATL,LAS
6484,5,SJC,LAS
2176,5,ELP,LAX
2736,5,BNA,CLE
1191,5,MDT,CLT
3176,5,MSY,DAL
4401,5,RNO,PHX
294,5,CLE,SEA
884,5,LAS,FLL
487,5,RIC,STL
835,5,LGA,XNA
1370,5,ORD,LEX
71,5,EWR,HPN
818,5,EWR,OMA
284,5,PHX,OGG
186,5,SLC,LIT
186,5,DFW,EVV
137,5,RAP,ORD
266,5,MSN,ATL
36,5,OAK,ITO
116,5,TTN,BOS
311,5,MEM,PFN
6,5,SBA,BOI
3268,5,MSP,SFO
2750,5,MCI,SLC
812,5,JAX,STL
1536,5,CLE,TPA
4257,5,ORD,TPA
4956,5,PHL,TPA
1798,5,VPS,MEM
682,5,MBS,MSP
1289,5,MEM,PHL
4165,5,PVD,PHL
1270,5,PBI,DTW
528,5,DFW,EGE
1661,5,STL,JFK
1320,5,PIT,BUF
3130,5,PHL,CLE
2848,5,ILM,CLT
766,5,SRQ,CVG
4522,5,AMA,DAL
8767,5,SAT,DAL
1894,5,CMH,DCA
2993,5,MDW,DFW
248,5,MSP,FAI
5982,5,MSP,EWR
237,5,SLC,FLL
56,5,CAK,LAS
187,5,SLC,RDU
222,5,RDU,JAX
14,5,PSE,FLL
34,5,EWR,JAN
28,5,HSV,LGA
1,5,EUG,FAT
2,5,LAX,GJT
1,5,JAC,TWF
1,5,LNK,CRW
914,5,ORF,PIT
3037,5,ATL,ROC
3582,5,PHL,SFO
229,5,SDF,LEX
1865,5,DEN,MEM
10355,5,ABQ,PHX
2158,5,FNT,DTW
164,5,ATL,EGE
2863,5,CLT,GSO
1774,5,LAS,IAD
1852,5,BNA,JAX
1547,5,BHM,BNA
2228,5,LAS,BWI
7016,5,EWR,CLT
1931,5,LAS,CVG
2299,5,LAX,CVG
153,5,GSO,DCA
2272,5,MCO,DCA
3896,5,BWI,PHX
190,5,BOS,STT
432,5,SJC,HNL
161,5,DAL,LGA
38,5,FCA,BIL
567,5,LAS,RDU
870,5,DSM,ATL
912,5,MDW,BOS
130,5,MCO,CAE
18,5,TOL,DFW
1,5,SLC,LNK
3,5,AVP,LGA
77,5,SLC,PIT
2,5,RNO,TWF
1,5,MKE,MGM
1328,5,BUF,PIT
3243,5,IAH,SAN
722,5,BNA,SAT
757,5,STL,SJC
2870,5,OMA,STL
1780,5,IND,MEM
709,5,CLT,MKE
1999,5,IAD,MSP
4072,5,PHL,MSP
2936,5,MCI,OKC
1036,5,ORD,HNL
3007,5,BOS,IAH
689,5,MHT,DCA
3984,5,DTW,DEN
886,5,FLL,LAS
1042,5,MCN,ATL
1021,5,ORD,SBN
1056,5,SDF,CLE
120,5,EWR,TUS
186,5,MSP,OKC
68,5,XNA,CLE
67,5,CLE,XNA
470,5,PHX,GJT
122,5,ATL,ILG
55,5,MKE,MQT
67,5,SDF,DEN
99,5,MKE,DAY
22,5,PDX,OTH
1,5,OMA,IDA
2,5,PHX,BIL
1534,5,STL,SAN
880,5,PSP,SEA
550,5,STX,MIA
2551,5,SFO,MRY
257,5,JAC,ORD
4799,5,MIA,EWR
1178,5,PHL,GSO
1793,5,SLC,HLN
1162,5,BHM,HOU
169,5,BTR,JAN
389,5,MSP,AZO
1658,5,CLT,BHM
2500,5,IAH,BHM
174,5,BHM,BTR
1781,5,DFW,BUR
984,5,MEM,CLE
1744,5,JAX,CVG
5057,5,DTW,DCA
1745,5,TPA,DEN
545,5,DAY,DTW
1342,5,COS,LAX
2030,5,ORD,TVC
759,5,ATL,FLO
883,5,ATL,PIA
401,5,SJC,MDW
149,5,RDU,PVD
87,5,CHS,PHL
511,5,AUS,JFK
1309,5,DAL,STL
104,5,MSP,HLN
51,5,AUS,SNA
39,5,RNO,GEG
1,5,ORD,GJT
1,5,BOI,IDA
510,5,MIA,SEA
1677,5,RIC,LGA
5271,5,ORD,MEM
16702,5,EWR,ORD
5387,5,GRR,ORD
2876,5,HOU,PHX
2084,5,DTW,MHT
127,5,ISP,JAX
3010,5,RDU,JFK
9,5,BTV,PWM
752,5,IND,RSW
112,5,EGE,LAX
775,5,IAH,GSP
606,5,IAH,LEX
797,5,DEN,DCA
108,5,CVG,VPS
121,5,MDW,RNO
59,5,MSP,ALB
46,5,CLE,SAV
1,5,MSN,LNK
617,5,TPA,SDF
272,5,DTW,SJC
7172,5,SAN,SMF
4197,5,MEM,MSP
144,5,GUC,DFW
1113,5,CLT,GSP
3652,5,ABQ,LAS
727,5,CVG,ABE
4782,5,HOU,ATL
2564,5,MGM,ATL
1895,5,IAH,CMH
1239,5,IAD,MDW
303,5,SNA,RNO
62,5,GTR,AEX
1537,5,CLT,CVG
435,5,MIA,IND
413,5,BOS,CAK
49,5,RKS,SLC
1,5,CRW,LEX
6611,5,ONT,SMF
2265,5,EWR,MEM
4450,5,ORD,MSN
1723,5,BDL,MSP
434,5,ONT,ORD
2140,5,DTW,ORF
2351,5,MCO,CLE
954,5,GEG,PHX
799,5,LFT,ATL
582,5,DFW,AEX
815,5,RDM,SFO
399,5,MDW,SJC
482,5,DEN,BHM
81,5,PHL,ABE
281,5,ATL,BTV
163,5,LAS,PVD
146,5,ONT,GEG
155,5,FCA,DEN
2,5,SGF,BNA
2277,5,ELP,SAT
10820,5,SEA,SFO
1169,5,MCO,SLC
515,5,ONT,STL
2100,5,PHL,STL
2298,5,DEN,TUL
1640,5,GSP,DTW
1374,5,MSP,GEG
589,5,PIT,GSO
1172,5,PHL,IAD
1154,5,SLC,IAD
922,5,DEN,JFK
3834,5,MDW,CMH
2534,5,CLE,DCA
4378,5,LAX,PSP
2677,5,TYR,DFW
428,5,LGA,PVD
1019,5,CAE,ORD
96,5,BIL,HLN
1515,5,SFO,SBP
1324,5,PDX,EUG
63,5,LAX,PIE
402,5,DEN,GTF
99,5,ATL,HKY
265,5,MLI,DTW
1,5,COS,FAT
15,5,MKE,SAN
1,5,ATL,MTJ
1,5,DEN,TWF
1,5,LNK,RFD
1476,5,CLT,PNS
4269,5,HNL,SFO
1695,5,MSP,SNA
46,5,PBI,SRQ
1802,5,MEM,VPS
2066,5,BNA,LGA
1477,5,ABQ,MCI
1632,5,EWR,MHT
780,5,BOI,ORD
6534,5,DFW,DTW
7859,5,MDW,DTW
1492,5,TVC,DTW
8820,5,SFO,JFK
3865,5,DFW,AMA
13975,5,ORD,ATL
1395,5,SBN,CVG
238,5,ANC,DLG
1277,5,IAD,PHX
265,5,MSY,SAN
429,5,PHX,BUF
2978,5,BOS,BGR
420,5,BHM,LAS
3018,5,ATL,CAK
311,5,MCO,PHF
970,5,CVG,MDT
21,5,LIT,CLT
28,5,TPA,HPN
161,5,ATL,FSM
218,5,DTW,AVL
25,5,XNA,RDU
1,5,XNA,SGF
565,5,ELM,PIT
1060,5,MIA,PIT
786,5,RIC,PIT
648,5,BOS,SAN
202,5,CLE,SAN
1161,5,FAI,SEA
749,5,EWR,SRQ
2793,5,MSN,DTW
6059,5,TPA,FLL
4958,5,MIA,IAH
1272,5,FLL,LAX
13140,5,JFK,LAX
4965,5,DFW,ABQ
1077,5,COS,ATL
36,5,CHS,CAE
694,5,ROA,CLT
7120,5,ORD,CMH
927,5,SYR,DCA
1953,5,TPA,DCA
473,5,BHM,JAX
378,5,LAS,BDL
2470,5,AZO,ORD
324,5,ORD,MQT
267,5,SAN,SAT
923,5,GSO,IAD
2155,5,SGU,SLC
232,5,MKE,LAX
597,5,FLL,DEN
975,5,CHS,LGA
777,5,CVG,TUL
274,5,ISP,CVG
463,5,SGF,ATL
105,5,XNA,DTW
207,5,SWF,DTW
7,5,MEM,BDL
1,5,ATL,ASE
1,5,STX,MGM
8337,5,GEG,SEA
